Image,x,y,w,h,1/Bh,1/Bw,1/Bd,Ch,Cw,Cb,midas_max,midas_max_relative,Target,dpt_1,dpt_2,dpt_3,dpt_4,dpt_5,dpt_6,dpt_7,dpt_8,dpt_9,dpt_10,dpt_11,dpt_12,dpt_13,dpt_14,dpt_15,dpt_16,dpt_17,dpt_18,dpt_19,dpt_20,dpt_21,dpt_22,dpt_23,dpt_24,dpt_25,dpt_26,dpt_27,dpt_28,dpt_29,dpt_30,dpt_31,dpt_32,dpt_33,dpt_34,dpt_35,dpt_36
image1076,119.98957824707031,132.81532287597656,21.970001220703125,18.270172119140625,0.07136785984039307,0.08582031726837158,0.07892559240905939,0.1,0.1,0.1,20.658669,0.27574694,1.5311145782470703,15.382432,20.000313,20.08972,19.791704,14.29836,13.76267,19.459007,20.134695,20.256561,20.237246,20.096798,19.651546,20.308643,20.342024,20.415733,20.436378,20.340767,20.043633,20.443005,20.489765,20.539885,20.530035,20.436417,20.093466,20.572508,20.61577,20.61117,20.558117,20.460796,20.251022,19.035938,20.612259,20.639648,20.57153,20.476135,18.183226
image1077,134.48764038085938,132.64773559570312,19.20917510986328,16.1707763671875,0.06316709518432617,0.07503584027290344,0.0693558189321069,0.1,0.1,0.1,17.689709,0.273283,1.7992748022079468,11.937939,11.972054,15.941729,16.416155,16.490294,13.052811,15.363285,16.67958,16.762897,16.863548,16.83438,14.929316,16.555357,16.887213,17.042858,17.167395,17.13273,16.902044,16.775776,17.04786,17.195345,17.358274,17.377003,17.318317,14.973074,17.168575,17.303612,17.489447,17.58686,17.606152,15.402178,17.149055,17.451609,17.617035,17.378662,16.33131
image1078,237.69729614257812,131.35946655273438,33.2645263671875,48.63519287109375,0.18998122215270996,0.12993955612182617,0.16275311520179045,0.1,0.1,0.1,59.960674,0.99267924,0.6190922856330872,29.82651,58.15314,55.90529,56.840374,57.374924,57.859695,30.129768,55.131607,55.67242,56.621803,57.605755,58.40944,54.377674,55.016518,56.071915,57.026604,57.894447,58.496944,54.816597,55.801266,56.82848,57.640354,58.33901,58.78651,55.01071,56.595684,57.97765,58.810425,59.328175,59.55863,34.02197,35.066124,56.44041,57.05018,58.394653,59.249023
image108,127.46458435058594,132.80503845214844,9.1204833984375,8.130340576171875,0.03175914287567139,0.035626888275146484,0.03374846903466199,0.1,0.1,0.1,13.532481,0.1884976,2.9905953407287598,11.720018,12.128185,12.191843,12.182872,12.158155,11.914431,12.244326,12.554439,12.5969715,12.581574,12.565452,12.395988,12.430364,12.798197,12.852066,12.846443,12.833824,12.662652,12.62278,13.001555,13.0866995,13.0825405,13.063069,12.909712,12.840136,13.212746,13.31384,13.299416,13.257636,13.154983,13.146754,13.436986,13.519956,13.520488,13.496558,13.432361
image1080,128.69976806640625,132.7627410888672,16.51959991455078,12.158477783203125,0.04749405384063721,0.06452968716621399,0.0566558279261136,0.1,0.1,0.1,13.833435,0.19867983,1.9505012035369873,12.285821,13.3139305,13.313571,13.3237295,13.259924,12.955742,13.325669,13.441631,13.467236,13.459508,13.396967,13.272006,13.402482,13.498329,13.528878,13.531849,13.48995,13.411414,13.439779,13.574283,13.599824,13.611676,13.599999,13.539338,13.528241,13.671969,13.694067,13.711432,13.714594,13.643954,13.589888,13.758561,13.783158,13.794527,13.815036,13.698789
image1081,131.0464630126953,132.80023193359375,13.847747802734375,12.037605285644531,0.04702189564704895,0.05409276485443115,0.05068079458650359,0.1,0.1,0.1,17.55228,0.26225513,2.210357189178467,15.678777,16.679995,17.050838,17.15698,17.121141,16.975998,17.149382,17.289316,17.340128,17.37927,17.360226,17.350481,17.216518,17.304443,17.360872,17.423014,17.425766,17.403893,17.270954,17.348722,17.380577,17.458818,17.489132,17.480812,17.325645,17.41679,17.43038,17.502869,17.544798,17.521425,17.306368,17.430285,17.449612,17.504335,17.545042,17.43454
image1082,127.97906494140625,132.80120849609375,11.928253173828125,9.83416748046875,0.038414716720581055,0.04659473896026611,0.0427010547849689,0.1,0.1,0.1,14.405244,0.19715805,2.348576307296753,13.328563,13.4522,13.453669,13.336245,13.249152,13.154213,13.666364,13.674059,13.641506,13.558815,13.498849,13.445743,13.810837,13.801651,13.766963,13.739527,13.719079,13.700784,13.970937,13.9668455,13.92429,13.918361,13.925234,13.907154,14.165817,14.1884,14.155605,14.156609,14.168707,14.115001,14.330067,14.379934,14.365212,14.361794,14.367803,14.321067
image1086,122.1812744140625,132.66690063476562,10.777923583984375,10.035858154296875,0.03920257091522217,0.042101263999938965,0.04067774573864424,0.1,0.1,0.1,16.625803,0.21975702,2.9272820949554443,15.664795,16.055147,16.073948,16.019379,15.878895,14.942273,16.190958,16.242228,16.233719,16.186558,16.10439,15.8871355,16.30923,16.353165,16.315248,16.262535,16.213135,16.050697,16.397799,16.437222,16.404991,16.359556,16.313643,16.181519,16.462603,16.541267,16.528065,16.484512,16.444468,16.281816,16.439203,16.60469,16.610773,16.56015,16.498438,16.180622
image1088,132.62594604492188,132.836181640625,17.04004669189453,14.159027099609375,0.05530869960784912,0.06656268239021301,0.061194946438785536,0.1,0.1,0.1,16.783325,0.25896266,2.016601324081421,11.11785,13.739652,15.576485,15.949327,15.912163,12.6985035,15.754894,16.062267,16.04159,16.088068,16.066565,15.631497,16.101023,16.208456,16.247328,16.309713,16.278618,16.035353,16.127846,16.323818,16.388353,16.463026,16.450615,16.331364,16.113506,16.444649,16.509912,16.596582,16.63587,16.587477,15.931541,16.538033,16.603668,16.666119,16.496874,16.041876
image1089,5.422407150268555,131.74661254882812,10.827415466308594,41.12432861328125,0.16064190864562988,0.042294591665267944,0.11746202641160812,0.1,0.1,0.1,48.468063,1.0,0.6464331150054932,45.443474,45.353943,45.191296,45.08945,45.024128,44.892902,45.71778,45.555336,45.36884,45.24202,45.12993,44.944855,46.182575,46.026802,45.8382,45.68533,45.514004,45.25273,46.759296,46.600674,46.392662,46.20965,46.019695,45.783478,47.450226,47.266106,47.039986,46.84424,46.63752,46.395985,47.88935,47.632545,47.32219,47.04371,46.7784,46.576607
image109,116.97372436523438,132.70501708984375,14.092575073242188,13.852386474609375,0.05411088466644287,0.055049121379852295,0.05458201903593707,0.1,0.1,0.1,15.424115,0.18334325,2.328772783279419,13.037839,13.081433,13.9609375,13.081797,11.836411,11.190192,13.687879,14.459993,14.366907,14.1402445,13.364407,11.927456,14.583887,14.830488,14.619137,14.384551,14.06031,13.210717,14.953916,15.073383,14.886874,14.648348,14.345232,13.319482,14.932941,15.210209,15.03483,14.82688,14.307373,11.838966,15.2079735,15.078521,15.086775,14.51579,12.885639,12.395931
image1091,134.5756072998047,132.5694580078125,13.21514892578125,11.674591064453125,0.04560387134552002,0.05162167549133301,0.0487058028484863,0.1,0.1,0.1,13.012932,0.19977635,2.600184679031372,8.539543,9.398205,11.318525,12.018117,11.638976,10.1847105,9.8859625,12.068028,12.237322,12.343214,12.425267,11.690378,11.120843,12.290639,12.405292,12.513224,12.600249,12.492148,11.187691,12.445461,12.568908,12.67805,12.796115,12.795605,10.945951,12.504037,12.702362,12.847242,12.968135,12.900192,11.117036,12.281629,12.789568,12.904586,12.825922,12.77165
image1092,176.88189697265625,132.53907775878906,44.675445556640625,39.129302978515625,0.15284883975982666,0.17451345920562744,0.16403919540743814,0.1,0.1,0.1,24.972158,0.6222061,0.6556338667869568,12.38069,21.325256,21.63837,21.289457,20.269684,21.567724,18.182251,21.368767,21.77872,22.017914,22.332174,22.80529,20.940128,21.602295,22.093834,22.4464,22.82789,23.370136,21.053318,21.851097,22.423824,22.872355,23.340229,23.986746,21.40342,22.141878,22.802454,23.320328,23.796318,24.164753,14.933297,16.942406,22.365402,23.804054,24.23406,22.727194
image1094,123.44087219238281,132.84881591796875,14.526092529296875,12.091217041015625,0.047231316566467285,0.05674254894256592,0.05220399469916711,0.1,0.1,0.1,16.76677,0.22808091,2.2389490604400635,15.433063,16.199062,16.262365,16.19941,15.65593,14.22331,16.34234,16.436512,16.484987,16.507475,16.45516,16.331568,16.49195,16.514658,16.557173,16.600159,16.559397,16.461206,16.563173,16.601013,16.610151,16.644014,16.619957,16.572994,16.580593,16.676296,16.6814,16.697565,16.685608,16.70502,16.426462,16.660303,16.69553,16.71647,16.715408,16.729424
image1096,120.34844970703125,132.8623046875,15.011764526367188,14.155242919921875,0.055293917655944824,0.058639705181121826,0.056991369317955905,0.1,0.1,0.1,20.869116,0.28671148,2.1090590953826904,18.117353,20.544226,20.635946,20.565536,20.145613,17.87635,19.254145,20.695274,20.703526,20.737347,20.660395,20.646914,19.63371,20.810596,20.80834,20.84977,20.771336,20.66601,20.073586,20.844738,20.829485,20.86282,20.78071,20.6675,20.004496,20.838415,20.843668,20.87452,20.787495,20.665096,18.992569,20.812296,20.808283,20.82429,20.728136,20.47646
image1097,11.543588638305664,132.2158660888672,22.73300552368164,27.377960205078125,0.10694515705108643,0.08880080282688141,0.0982925460026858,0.1,0.1,0.1,37.084682,0.99813896,1.0165504217147827,35.451073,35.07002,34.537544,34.100796,34.408882,26.426243,35.794968,35.427578,35.015312,34.559975,34.15672,31.731262,36.076,35.696312,35.293324,34.807587,34.301476,34.791645,36.32788,35.950806,35.557503,35.0585,34.464703,34.043015,36.654617,36.25032,35.833214,35.308716,34.71414,34.5527,36.9091,36.508343,36.082012,35.697056,35.557053,34.237816
image1099,124.53128051757812,132.85240173339844,18.2979736328125,14.263580322265625,0.0557171106338501,0.07147645950317383,0.0640830737421885,0.1,0.1,0.1,13.885698,0.20562205,1.7784024477005005,12.864585,13.183616,13.199185,13.020429,11.792719,10.568556,13.101332,13.281081,13.350098,13.358897,13.329249,13.2943325,13.338282,13.439858,13.500364,13.529015,13.497847,13.417825,13.495535,13.574032,13.623218,13.670088,13.652713,13.589944,13.663445,13.724929,13.741369,13.773319,13.764099,13.724886,13.599957,13.783832,13.822125,13.854972,13.857543,13.7750435
image11,80.07432556152344,132.39349365234375,29.84765625,24.936859130859375,0.09740960597991943,0.1165924072265625,0.10743002550508805,0.1,0.1,0.1,27.35059,0.47030106,1.23855459690094,23.327442,22.644958,25.46177,25.406143,22.687134,19.99311,24.06733,25.456898,25.899193,25.771423,25.18549,20.555586,25.743969,25.929855,26.267265,26.438553,25.858395,25.265236,26.21584,26.468653,26.657017,26.736122,26.340816,25.617596,26.232067,26.873865,27.003468,26.850986,26.317554,24.466923,26.713001,27.203442,27.254757,26.95731,26.133404,23.305285
image1100,117.511962890625,132.73953247070312,13.304611206054688,12.233757019042969,0.0477881133556366,0.05197113752365112,0.04992345597809425,0.1,0.1,0.1,14.243902,0.16812424,2.614802837371826,12.000506,12.596953,13.04706,12.411507,10.897111,9.5723,12.643422,13.425779,13.398357,13.191658,12.858861,11.455766,13.203187,13.728701,13.606964,13.401318,13.110848,12.468443,13.62123,13.895615,13.798888,13.595833,13.299616,12.409234,13.737198,13.982233,13.941137,13.750736,13.490822,11.626192,14.070482,13.920651,13.988466,13.8373,13.173366,11.969018
image1101,194.80133056640625,132.4810791015625,21.445648193359375,17.57476043701172,0.06865140795707703,0.08377206325531006,0.07658581590784512,0.1,0.1,0.1,24.163736,0.51040053,1.593226432800293,19.32723,21.150887,21.618927,21.932903,22.148022,22.8265,20.925652,21.346468,21.854694,22.368107,22.870264,23.40736,21.12303,21.52847,22.077482,22.621107,23.1302,23.61942,21.184158,21.690693,22.285759,22.84927,23.398987,23.89067,21.30279,21.8572,22.48375,23.044357,23.601267,24.059868,19.789999,21.435406,22.546793,23.143103,23.757343,24.080534
image1102,122.40548706054688,132.7659912109375,12.562469482421875,10.236869812011719,0.039987772703170776,0.04907214641571045,0.044761018306140966,0.1,0.1,0.1,15.746347,0.21629211,2.6255245208740234,13.711904,15.335327,15.31201,15.234254,15.133301,15.074773,15.305479,15.43115,15.410397,15.390322,15.336277,15.22883,15.490783,15.519756,15.473132,15.466712,15.422145,15.364824,15.573453,15.586335,15.552165,15.553845,15.532303,15.448243,15.652631,15.686926,15.665312,15.664568,15.651842,15.537702,15.675432,15.735421,15.7306595,15.710914,15.684152,15.314121
image1103,144.14276123046875,132.6890869140625,36.034027099609375,38.14727783203125,0.14901280403137207,0.14075791835784912,0.14494413983622623,0.1,0.1,0.1,37.668762,0.6244507,0.7659058570861816,26.063911,34.206497,34.45902,34.63854,34.965492,31.823933,31.940447,35.379875,35.652214,35.834587,36.011944,36.281788,36.698647,37.01995,37.277374,37.338512,37.243225,36.201492,36.695454,36.92885,37.084923,37.14385,37.02912,36.370796,35.750526,36.47498,36.630985,36.803623,36.80059,36.390736,31.970657,36.002377,36.271534,36.489273,36.596794,35.36771
image1104,165.39451599121094,132.60963439941406,50.937408447265625,46.065765380859375,0.17994439601898193,0.19897425174713135,0.18969810030277978,0.1,0.1,0.1,22.787897,0.48475814,0.629709005355835,10.282541,14.957369,18.62183,16.761984,16.970371,18.142857,11.230479,18.62201,19.049593,19.082344,19.212051,18.969883,11.784111,19.36644,19.58544,19.732325,19.944016,20.08721,18.931904,19.816944,20.10127,20.3298,20.575117,20.625631,14.186418,20.106417,20.584366,20.943878,21.24973,21.135496,15.447387,17.51586,19.773796,21.30678,21.79195,21.917572
image1108,103.70039367675781,132.81272888183594,31.031280517578125,28.263519287109375,0.110404372215271,0.12121593952178955,0.11593625273916318,0.1,0.1,0.1,20.353638,0.35058168,1.085160732269287,16.239119,15.5068,17.201262,16.77072,12.867112,11.799294,17.022842,18.084354,17.678226,17.197536,16.539375,12.568029,18.8738,18.563625,18.223564,17.766338,17.155243,16.335794,19.24844,19.09466,18.759363,18.31692,17.732714,17.017996,19.122843,19.502115,19.227503,18.801031,18.117634,14.320942,19.797207,19.268188,19.690878,19.268272,16.246637,15.185498
image1109,126.68968200683594,132.3915557861328,12.414764404296875,9.247772216796875,0.03612411022186279,0.04849517345428467,0.04275940357209422,0.1,0.1,0.1,9.494671,0.14243655,2.6110947132110596,8.75473,9.418326,9.456656,9.415221,9.306414,9.211472,9.051788,9.265421,9.268553,9.237156,9.184852,9.083454,9.070128,9.242584,9.247121,9.220171,9.200513,9.154544,9.110739,9.268507,9.256944,9.228072,9.215513,9.201239,9.15343,9.311062,9.303457,9.275096,9.266811,9.247666,9.140888,9.344259,9.356046,9.33676,9.306461,9.1920805
image111,40.767478942871094,130.75894165039062,81.53495788574219,93.60882568359375,0.3656594753265381,0.3184959292411804,0.342889565924134,0.1,0.1,0.1,53.807987,0.9287281,0.30617424845695496,43.54354,40.848755,36.91499,30.131876,26.273996,23.953674,45.73346,42.489227,38.442085,33.88727,29.821808,25.600357,48.097603,44.55143,40.35554,36.196114,32.366253,27.4681,50.10296,46.905937,42.319378,38.34959,34.74882,31.426907,52.004658,49.031548,44.709602,40.746475,37.211197,31.868916,52.71007,49.207203,44.30731,38.973663,36.503265,34.084663
image1110,125.46737670898438,132.71055603027344,10.9715576171875,8.282073974609375,0.03235185146331787,0.04285764694213867,0.037969857746122715,0.1,0.1,0.1,9.601785,0.14021769,2.9267826080322266,8.451907,8.852779,8.813033,8.716001,8.603432,8.30602,8.90579,9.147809,9.163912,9.103806,9.032873,8.873997,9.142448,9.348361,9.350008,9.285259,9.231616,9.102878,9.344025,9.493601,9.492804,9.433245,9.364306,9.262169,9.406123,9.5406,9.562668,9.516424,9.453027,9.355137,9.450684,9.5846,9.597627,9.550158,9.48569,9.344893
image1111,107.6055679321289,132.8107147216797,15.276565551757812,14.2237548828125,0.05556154251098633,0.059674084186553955,0.057654493882541666,0.1,0.1,0.1,19.45194,0.27833807,2.2302639484405518,16.233732,16.619473,18.645723,18.181978,14.217395,13.882136,16.360312,19.135288,18.864769,18.530724,18.254776,14.138477,18.622038,19.185795,18.999075,18.702038,18.310524,17.46754,19.23189,19.311306,19.126207,18.868002,18.535015,17.847103,18.249872,19.417149,19.273218,19.020004,18.721264,16.166222,18.333092,18.780857,19.337425,19.086746,17.292927,16.037092
image1113,157.78741455078125,132.47494506835938,19.7501220703125,16.60399627685547,0.06485936045646667,0.0771489143371582,0.07126952933134906,0.1,0.1,0.1,22.738863,0.40863356,1.8437261581420898,16.567392,18.626966,21.549726,21.726925,19.772762,18.63855,17.253756,21.467178,21.83498,21.941864,21.951591,19.12105,21.164246,21.684801,22.02678,22.19968,22.21764,22.486458,21.196949,21.758556,22.13779,22.347197,22.48184,22.532085,18.851923,21.773462,22.180576,22.478287,22.658562,21.590845,18.644987,20.947092,22.176212,22.561384,22.653864,20.767235
image1114,136.49806213378906,132.95623779296875,34.73175048828125,29.75029754638672,0.11621209979057312,0.13567090034484863,0.12631675529817088,0.1,0.1,0.1,20.346218,0.3170822,0.9643932580947876,10.858806,11.417274,18.161661,18.163763,18.092194,13.308944,16.494144,17.779041,18.03001,18.1907,18.23903,15.183219,17.46046,17.980341,18.25222,18.43964,18.565792,18.687881,17.983984,18.20993,18.531176,18.75659,18.89999,18.938614,15.845988,18.480125,18.876087,19.109943,19.233469,19.166046,17.056232,18.679478,19.108849,19.393562,19.110659,19.598446
image1115,121.98148345947266,132.67384338378906,23.972213745117188,20.211822509765625,0.07895243167877197,0.09364145994186401,0.08660891838614218,0.1,0.1,0.1,21.785864,0.3014611,1.2965912818908691,18.28884,21.263418,21.372473,21.345001,22.118076,15.042174,20.662558,21.276089,21.414324,21.44799,21.413074,21.13348,21.47639,21.441563,21.514652,21.548431,21.534353,21.29877,21.500084,21.579437,21.633512,21.653772,21.63655,21.445599,21.498602,21.667904,21.716906,21.709738,21.686176,21.558418,20.496204,21.715925,21.78415,21.76568,21.731003,21.754673
image1117,76.77690124511719,132.093017578125,73.76133728027344,71.411865234375,0.27895259857177734,0.2881302237510681,0.2835785412269304,0.1,0.1,0.1,44.50289,0.77585375,0.3977424204349518,27.758133,38.42341,36.30852,34.07445,32.111115,21.625237,33.409798,40.782692,38.911266,37.26871,35.628296,23.050444,35.75238,41.785606,41.65954,40.254375,39.14193,39.197144,36.781616,42.57094,44.15928,42.885303,41.777092,40.485214,37.903465,43.22405,43.229706,41.721684,40.594734,28.480951,36.194042,42.842583,42.05185,41.077164,35.49707,30.47319
image1123,123.57051086425781,133.7904510498047,78.84750366210938,90.98123168945312,0.35539543628692627,0.30799806118011475,0.3325422693615688,0.1,0.1,0.1,41.775066,0.721934,0.281205415725708,35.1362,34.438984,33.81648,33.330383,32.763874,18.733036,38.81511,38.386333,37.894592,37.451324,36.98199,36.85569,41.508965,41.28671,40.848076,40.452393,40.15943,39.92969,40.567062,40.370697,39.949833,39.543472,39.048576,38.75035,40.08686,39.717075,39.291637,38.858963,38.29981,32.41667,39.74421,39.28344,38.85114,38.383705,37.90957,32.125057
