Image,x,y,w,h,1/Bh,1/Bw,1/Bd,Ch,Cw,Cb,Target
image575,238.51654052734375,132.46072387695312,32.8101806640625,31.53411865234375,8.118191055927069,7.8024562748110915,7.955628555333365,0.1,0.1,0.1,0.9554563164710999
image867,130.38555908203125,132.96273803710938,25.059295654296875,23.87890625,10.720759038115492,10.215769969420673,10.459132350513093,0.1,0.1,0.1,1.1296082735061646
image1591,19.555561065673828,132.4500274658203,39.111122131347656,31.454193115234375,8.138819491001668,6.54545270115928,7.2133482878753865,0.1,0.1,0.1,0.9622000455856323
image1103,144.14276123046875,132.6890869140625,36.034027099609375,38.14727783203125,6.710832713338293,7.104396055770717,6.89920959295015,0.1,0.1,0.1,0.7659058570861816
image1227,107.70184326171875,132.40533447265625,24.654342651367188,20.938262939453125,12.226420154349553,10.383566239021333,11.192774482441845,0.1,0.1,0.1,1.4354314804077148
image1158,128.61996459960938,132.78030395507812,20.90406036376953,22.069580078125,11.599676980430766,12.246424644070283,11.909900764652598,0.1,0.1,0.1,1.2318850755691528
image169,123.27813720703125,132.72158813476562,12.913726806640625,12.031646728515625,21.277220465031338,19.823866791758142,20.5120282642132,0.1,0.1,0.1,2.1543335914611816
image176,129.5000762939453,132.75559997558594,10.764404296875,9.676971435546875,26.45455778236806,23.782087047243202,25.011871203153333,0.1,0.1,0.1,2.6137642860412598
image531,128.0637969970703,132.80433654785156,14.141571044921875,16.328948974609375,15.67767774876791,18.10265628810227,16.75999702024773,0.1,0.1,0.1,1.6387296915054321
image377,216.04769897460938,132.2559356689453,41.9407958984375,33.10211181640625,7.733645557716951,6.103842202230055,6.775925582610378,0.1,0.1,0.1,0.9134969115257263
image655,125.478271484375,132.7490692138672,13.272674560546875,10.187255859375,25.129436575838188,19.28774783350463,21.638110060465536,0.1,0.1,0.1,2.496126413345337
image1235,127.10121154785156,132.84165954589844,18.180694580078125,21.991485595703125,11.640868866540757,14.080870170962408,12.68817783926322,0.1,0.1,0.1,1.1990505456924438
image1980,126.97962951660156,132.86732482910156,19.975067138671875,21.831756591796875,11.726037660945256,12.815976948802447,12.23474491007835,0.1,0.1,0.1,1.1367381811141968
image1013,136.86740112304688,132.67446899414062,12.475067138671875,11.886528015136719,21.536987055766048,20.520931643439184,21.010555848159864,0.1,0.1,0.1,2.6223251819610596
image1805,129.47808837890625,132.84646606445312,16.843475341796875,14.069488525390625,18.19540202460149,15.19876360460713,16.496345812680623,0.1,0.1,0.1,1.954251766204834
image147,103.22491455078125,132.1906280517578,56.23846435546875,63.736846923828125,4.016514972978589,4.552044635889955,4.259234124580609,0.1,0.1,0.1,0.430036723613739
image800,130.20155334472656,132.79754638671875,13.8521728515625,11.690742492675781,21.89766819005579,18.480855151264134,19.973315440412737,0.1,0.1,0.1,2.301067352294922
image403,128.48184204101562,132.40505981445312,10.864982604980469,8.828483581542969,28.997052283723956,23.561933719309454,25.860566878945367,0.1,0.1,0.1,2.859278917312622
image1310,243.30609130859375,131.5393829345703,22.444915771484375,34.456634521484375,7.429628678342891,11.405701077534927,8.80397509492137,0.1,0.1,0.1,0.8136651515960693
image1915,122.88955688476562,132.81072998046875,15.818572998046875,14.132865905761719,18.113806619762332,16.18350783168674,17.0673275566366,0.1,0.1,0.1,1.9483752250671387
image1144,108.4568862915039,132.63902282714844,20.404373168945312,18.774627685546875,13.635423524114648,12.546330038191144,13.056933418449786,0.1,0.1,0.1,1.5949593782424927
image1671,123.17445373535156,132.76947021484375,15.3111572265625,12.05987548828125,21.227416505979583,16.719833531320507,18.57531750404855,0.1,0.1,0.1,2.1058881282806396
image1537,128.00570678710938,132.8854217529297,11.657867431640625,13.898895263671875,18.418730060447174,21.959419379327496,19.95725526541533,0.1,0.1,0.1,1.8747373819351196
image1523,235.7947235107422,131.7396240234375,37.464569091796875,42.589630126953125,6.010852858710053,6.833122766546191,6.382600680316046,0.1,0.1,0.1,0.6645752191543579
image1238,226.6417236328125,132.32455444335938,43.6436767578125,37.089080810546875,6.902301011655223,5.865683622866956,6.321112482050601,0.1,0.1,0.1,0.8147603273391724
image1969,122.34869384765625,132.74073791503906,11.284835815429688,10.297821044921875,24.859627962387275,22.6853101088075,23.69798318949832,0.1,0.1,0.1,2.7982661724090576
image57,165.62371826171875,132.43756103515625,64.3089599609375,55.84906005859375,4.58378350023114,3.9807827735901706,4.250533496604,0.1,0.1,0.1,0.5355363488197327
image904,120.05142211914062,132.80953979492188,22.084014892578125,18.21172332763672,14.056879483311388,11.592095062661594,12.64779389710755,0.1,0.1,0.1,1.4869996309280396
image554,170.9409637451172,130.4469757080078,50.38958740234375,55.89324951171875,4.58015954048845,5.08041468877145,4.810888843404742,0.1,0.1,0.1,0.4572749137878418
image976,107.56617736816406,132.91827392578125,30.77911376953125,26.289154052734375,9.737856132094636,8.317328494799568,8.944071387831052,0.1,0.1,0.1,1.1276135444641113
image1649,119.40159606933594,132.68161010742188,17.178192138671875,16.277587890625,15.727145921137492,14.902615940806012,15.298241172005474,0.1,0.1,0.1,1.8758260011672974
image1670,110.4805679321289,132.82737731933594,50.88230895996094,44.227386474609375,5.78826877204168,5.031218221670036,5.370127826156923,0.1,0.1,0.1,0.6466845870018005
image252,83.38461303710938,131.73196411132812,37.41188049316406,41.670318603515625,6.143461547193495,6.842746117687844,6.464910054620785,0.1,0.1,0.1,0.6650347113609314
image1839,158.21739196777344,132.60585021972656,55.26190185546875,48.307891845703125,5.299341168057421,4.632486241055167,4.932420611151522,0.1,0.1,0.1,0.6164156198501587
image899,126.06542205810547,132.71348571777344,12.485458374023438,10.13818359375,25.25107161778163,20.503852748619916,22.510358099408023,0.1,0.1,0.1,2.4550468921661377
image1554,124.27366638183594,133.0134735107422,18.490875244140625,15.11419677734375,16.937717814005516,13.844666443310794,15.159459000728399,0.1,0.1,0.1,1.7309190034866333
image1465,126.00027465820312,133.329345703125,20.175628662109375,21.38568878173828,11.970622158244636,12.688576117619476,12.313929432268521,0.1,0.1,0.1,1.2334603071212769
image179,92.51542663574219,132.7353515625,10.743988037109375,9.81134033203125,26.092255628339835,23.8272789504032,24.882783870449206,0.1,0.1,0.1,2.845667600631714
image583,126.95233917236328,133.1675262451172,28.177352905273438,27.325592041015625,9.368506988457737,9.08531049245897,9.223649689601695,0.1,0.1,0.1,0.9069105982780457
image1516,171.69915771484375,132.5270538330078,15.29010009765625,13.440399169921875,19.047053347410966,16.74285965199411,17.783964758551445,0.1,0.1,0.1,2.130693197250366
image1022,97.41328430175781,132.83180236816406,29.338348388671875,26.112030029296875,9.803910293944059,8.725780899747129,9.217890942946367,0.1,0.1,0.1,1.1739120483398438
image967,127.85694885253906,132.6807861328125,11.972900390625,9.769073486328125,26.20514630771009,21.381619461267103,23.42886848039733,0.1,0.1,0.1,2.6808834075927734
image364,127.16293334960938,132.7437744140625,13.880279541015625,16.33245849609375,15.674308926682885,18.443432586752383,16.890950837325274,0.1,0.1,0.1,1.5546776056289673
image546,127.50794982910156,132.78182983398438,13.097930908203125,16.34400177001953,15.663238636549297,19.545071797536306,17.28542104483727,0.1,0.1,0.1,1.674971342086792
image419,126.62648010253906,133.32252502441406,23.045867919921875,21.053741455078125,12.159358969341445,11.108282009144997,11.598252321580771,0.1,0.1,0.1,1.1766324043273926
image789,107.56982421875,132.7526092529297,22.786895751953125,19.9423828125,12.836981538612212,11.234527194344038,11.955953239039836,0.1,0.1,0.1,1.5397708415985107
image163,128.4871826171875,132.66302490234375,11.055145263671875,9.911376953125,25.828903613567505,23.156638279664875,24.383626990871303,0.1,0.1,0.1,2.4634711742401123
image996,154.08177185058594,132.53758239746094,37.7783203125,37.698150634765625,6.790784048804616,6.776373271293783,6.783567179915582,0.1,0.1,0.1,0.790802001953125
image934,97.48629760742188,132.59292602539062,39.003143310546875,40.888671875,6.260902794363506,6.563573555128691,6.406882410072625,0.1,0.1,0.1,0.7167943120002747
image907,120.99017333984375,132.79843139648438,19.96832275390625,17.965545654296875,14.249497617611837,12.82030559877247,13.478401129750631,0.1,0.1,0.1,1.498823642730713
image1391,164.03176879882812,132.3009033203125,35.890899658203125,35.11591339111328,7.290142140081295,7.13272730519279,7.210146263257734,0.1,0.1,0.1,0.8543802499771118
image503,103.4053726196289,132.54019165039062,14.98040771484375,13.642143249511719,18.765379846686685,17.088987487726076,17.868472958511695,0.1,0.1,0.1,2.3450725078582764
image1223,53.70401382446289,131.1387939453125,105.2770004272461,112.97360229492188,2.2660160851709614,2.4316802241807243,2.344469723996081,0.1,0.1,0.1,0.24154871702194214
image944,127.04710388183594,132.68161010742188,11.974090576171875,11.975288391113281,21.37735573783547,21.379494198033985,21.3784248877193,0.1,0.1,0.1,1.9070383310317993
image131,127.59811401367188,132.8017120361328,9.313140869140625,9.825897216796875,26.053600434816367,27.488041209412366,26.742010172481226,0.1,0.1,0.1,2.6342718601226807
image178,122.88969421386719,132.78187561035156,13.767547607421875,11.975555419921875,21.376879069352597,18.594451771642635,19.840809700017758,0.1,0.1,0.1,2.209376096725464
image1376,140.15142822265625,132.52853393554688,17.8643798828125,14.834953308105469,17.256542348544343,14.330192353684787,15.591045024850722,0.1,0.1,0.1,1.951978087425232
image1078,237.69729614257812,131.35946655273438,33.2645263671875,48.63519287109375,5.2636781081247275,7.6958859168522915,6.144275633434996,0.1,0.1,0.1,0.6190922856330872
image369,132.35830688476562,132.9361572265625,24.5643310546875,24.547027587890625,10.428961269684978,10.421614959921682,10.425286173552548,0.1,0.1,0.1,1.124466896057129
image819,120.30020904541016,132.95486450195312,40.25941467285156,49.81512451171875,5.1390015082623615,6.35876110172636,5.652462669997435,0.1,0.1,0.1,0.5735514163970947
image864,128.1656951904297,132.66212463378906,11.400848388671875,9.737335205078125,26.290560467353867,22.454469287949397,24.14691203670509,0.1,0.1,0.1,2.6061151027679443
image908,207.02108764648438,132.28317260742188,69.28662109375,56.99903106689453,4.491304417079586,3.694797003502491,4.03524423238791,0.1,0.1,0.1,0.5073143243789673
image1816,127.56632232666016,132.74710083007812,13.009628295898438,12.003715515136719,21.326730017650224,19.67773361216703,20.45254282580159,0.1,0.1,0.1,1.897944688796997
image602,121.38987731933594,132.36566162109375,14.756134033203125,12.7891845703125,20.016913399956096,17.348717450246003,18.540341352394346,0.1,0.1,0.1,2.124248504638672
image462,140.59869384765625,132.7819366455078,16.97991943359375,14.171112060546875,18.06491959884486,15.076632194939593,16.369643652691238,0.1,0.1,0.1,2.004271984100342
image1596,113.31771850585938,132.75430297851562,33.162994384765625,30.27977752685547,8.454487480066549,7.7194476780299714,8.061944279001303,0.1,0.1,0.1,0.9499983191490173
image1037,161.02745056152344,132.75027465820312,33.60272216796875,28.13666534423828,9.098448478807482,7.6184303974047625,8.260611700579096,0.1,0.1,0.1,1.0763709545135498
image484,144.9651336669922,131.1376953125,38.166229248046875,39.445159912109375,6.490023125027562,6.707500453770937,6.596074416006583,0.1,0.1,0.1,0.5880169868469238
image1473,126.05062866210938,133.33580017089844,25.844818115234375,23.097381591796875,11.083507408948874,9.905273809959581,10.44487527162914,0.1,0.1,0.1,1.0693855285644531
image134,156.85374450683594,131.90045166015625,39.59783935546875,46.173248291015625,5.544335940727228,6.464999206191399,5.95191309454076,0.1,0.1,0.1,0.6041205525398254
image1720,144.4323272705078,132.76528930664062,15.21307373046875,12.134674072265625,21.09656991819007,16.827631584226342,18.604338522080173,0.1,0.1,0.1,2.4043495655059814
image1255,136.06187438964844,132.76243591308594,18.0277099609375,16.1082763671875,15.892451443251312,14.200361585287407,14.975179360771682,0.1,0.1,0.1,1.7774784564971924
image91,133.2948455810547,133.53048706054688,52.139434814453125,50.130859375,5.106634978766509,4.909911296718476,5.00537606866742,0.1,0.1,0.1,0.5272403955459595
image412,247.13099670410156,132.03616333007812,14.84075927734375,21.35192108154297,11.98955349368032,17.249791281960594,13.922992190732982,0.1,0.1,0.1,1.2280138731002808
image493,121.017822265625,132.975341796875,36.233795166015625,29.81096649169922,8.58744382109458,7.065227333406889,7.715917336046371,0.1,0.1,0.1,0.8949167132377625
image52,89.05715942382812,132.90185546875,43.40582275390625,38.13524627685547,6.712949960817955,5.897826230628508,6.2659686728654185,0.1,0.1,0.1,0.8039541244506836
image1290,127.12886047363281,132.2872314453125,9.972137451171875,8.902557373046875,28.755782105382234,25.671527418619384,27.082817143009194,0.1,0.1,0.1,2.669177293777466
image1918,129.0423583984375,132.78823852539062,19.5645751953125,16.225311279296875,15.777817484873164,13.084873933850368,14.24385359983442,0.1,0.1,0.1,1.5789028406143188
image1015,126.50679016113281,132.92300415039062,13.037689208984375,11.854927062988281,21.594396881550267,19.635381385191202,20.545169563638748,0.1,0.1,0.1,2.0819613933563232
image362,155.02642822265625,132.74896240234375,37.86431884765625,34.14221954345703,7.498047971783355,6.760982576498826,7.100984911872878,0.1,0.1,0.1,0.8686487674713135
image1494,182.99075317382812,132.0882110595703,43.89813232421875,45.0135498046875,5.687176441555413,5.831683182082986,5.758070283932782,0.1,0.1,0.1,0.6506539583206177
image1674,132.06336975097656,133.04718017578125,25.935943603515625,23.74791717529297,10.779892742187055,9.870471802124799,10.29517872665224,0.1,0.1,0.1,1.1474145650863647
image1168,137.05828857421875,132.78872680664062,14.128814697265625,12.073822021484375,21.202896609248423,18.119000460070026,19.48020083601724,0.1,0.1,0.1,2.406334638595581
image1440,117.7578353881836,132.92864990234375,16.084274291992188,14.11102294921875,18.141845628149397,15.91616726702141,16.92019185495217,0.1,0.1,0.1,2.0546905994415283
image711,127.71505737304688,133.11837768554688,21.893280029296875,16.951690673828125,15.101738518343826,11.693085716595647,13.075224756556713,0.1,0.1,0.1,1.421740174293518
image246,130.51800537109375,132.65597534179688,19.00390625,16.134735107421875,15.866390014809827,13.470914696813978,14.522521833772116,0.1,0.1,0.1,1.7248541116714478
image511,208.5655517578125,132.43728637695312,39.6939697265625,35.33617401123047,7.24470056997791,6.449342350072116,6.812443294682624,0.1,0.1,0.1,0.8807536959648132
image1734,117.9801025390625,133.12991333007812,31.913818359375,33.369873046875,7.671590468456209,8.021603592438742,7.840743840951279,0.1,0.1,0.1,0.8520947098731995
image108,127.46458435058594,132.80503845214844,9.1204833984375,8.130340576171875,31.486995852335642,28.068687679850097,29.630973747962653,0.1,0.1,0.1,2.9905953407287598
image217,121.78424072265625,133.3121795654297,23.609375,21.039794921875,12.167418976780887,10.843150231634679,11.448235548674187,0.1,0.1,0.1,1.287231683731079
image1181,146.1912384033203,132.46353149414062,19.8206787109375,16.572540283203125,15.447239567700151,12.91580393050483,14.012853989991932,0.1,0.1,0.1,1.7999459505081177
image649,128.0376739501953,132.9070281982422,18.189453125,21.879180908203125,11.700620835582486,14.074089981745946,12.724239859216013,0.1,0.1,0.1,1.2830009460449219
