Image,x,y,w,h,1/Bh,1/Bw,1/Bd,Ch,Cw,Cb,midas_max,midas_max_relative,Target
image1221,94.54239654541016,131.97268676757812,41.25286865234375,48.25873565673828,0.1885106861591339,0.16114401817321777,0.1753620161112403,0.1,0.1,0.1,42.379566,0.86646307,0.580848753452301
image1222,123.14253234863281,132.81796264648438,17.69561767578125,14.254508972167969,0.05568167567253113,0.06912350654602051,0.06276347728941842,0.1,0.1,0.1,17.935472,0.23839797,1.8231712579727173
image1223,53.70401382446289,131.1387939453125,105.2770004272461,112.97360229492188,0.4413031339645386,0.41123828291893005,0.42653568513374907,0.1,0.1,0.1,50.80659,0.9942601,0.24154871702194214
image1226,127.03083038330078,132.6644287109375,13.905685424804688,11.874397277832031,0.04638436436653137,0.05431908369064331,0.05050778212651124,0.1,0.1,0.1,11.813184,0.17813239,1.8607338666915894
image1227,107.70184326171875,132.40533447265625,24.654342651367188,20.938262939453125,0.08179008960723877,0.09630602598190308,0.08934335285399563,0.1,0.1,0.1,23.774122,0.34981182,1.4354314804077148
image1228,89.86514282226562,132.7010040283203,17.91534423828125,16.067413330078125,0.06276333332061768,0.06998181343078613,0.06647063344280808,0.1,0.1,0.1,21.56589,0.38292125,1.9194406270980835
image1229,128.74693298339844,132.3599853515625,11.676361083984375,8.845100402832031,0.03455117344856262,0.045610785484313965,0.04046064346478417,0.1,0.1,0.1,10.776309,0.16405396,2.8350837230682373
image1230,162.15286254882812,132.54446411132812,49.29974365234375,42.95965576171875,0.16781115531921387,0.19257712364196777,0.18061911914271847,0.1,0.1,0.1,28.272005,0.51887065,0.7069283723831177
image1232,134.94822692871094,132.81143188476562,15.949249267578125,14.146514892578125,0.0552598237991333,0.06230175495147705,0.05888614776135876,0.1,0.1,0.1,20.59309,0.32824537,2.0300066471099854
image1233,125.75537872314453,132.5369873046875,11.320968627929688,8.79998779296875,0.03437495231628418,0.04422253370285034,0.03960599597186356,0.1,0.1,0.1,8.846205,0.14084715,2.8879120349884033
image1234,143.3201904296875,132.48956298828125,19.061553955078125,17.275604248046875,0.0674828290939331,0.07445919513702393,0.07105668146970555,0.1,0.1,0.1,18.535873,0.31776696,1.7963347434997559
image1235,127.10121154785156,132.84165954589844,18.180694580078125,21.991485595703125,0.08590424060821533,0.07101833820343018,0.07881352331818106,0.1,0.1,0.1,24.77914,0.35588023,1.1990505456924438
image1236,192.917236328125,132.14971923828125,38.2481689453125,37.03101348876953,0.14465239644050598,0.14940690994262695,0.14704887033667677,0.1,0.1,0.1,39.665417,0.8309015,0.7932243943214417
image1237,202.14137268066406,132.27642822265625,21.72125244140625,16.952606201171875,0.06622111797332764,0.08484864234924316,0.07610692666947981,0.1,0.1,0.1,24.529415,0.5938415,1.498639702796936
image1238,226.6417236328125,132.32455444335938,43.6436767578125,37.089080810546875,0.14487922191619873,0.17048311233520508,0.15820000084472394,0.1,0.1,0.1,43.655766,0.9138281,0.8147603273391724
image1239,117.91683959960938,132.7052459716797,24.0528564453125,20.157501220703125,0.07874023914337158,0.09395647048950195,0.08668288068355826,0.1,0.1,0.1,20.655737,0.2869527,1.4450780153274536
image1240,127.43451690673828,133.2727813720703,22.889816284179688,27.111541748046875,0.1059044599533081,0.0894133448600769,0.0980063795807928,0.1,0.1,0.1,26.404387,0.38205943,0.9822345972061157
image1242,135.6536865234375,133.39328002929688,59.58905792236328,64.54193115234375,0.2521169185638428,0.23276975750923157,0.24263625103952804,0.1,0.1,0.1,38.490498,0.68472654,0.423035591840744
image1243,253.3870086669922,134.26788330078125,5.225982666015625,30.074249267578125,0.11747753620147705,0.020413994789123535,0.08431400445720662,0.1,0.1,0.1,34.85648,0.8215075,0.7143792510032654
image1244,110.7795181274414,132.58224487304688,9.540557861328125,8.73077392578125,0.03410458564758301,0.03726780414581299,0.035721226099085686,0.1,0.1,0.1,9.475991,0.18500483,2.849778175354004
image1246,125.3043212890625,132.94161987304688,13.037811279296875,9.907745361328125,0.03870213031768799,0.05092895030975342,0.045230591808977226,0.1,0.1,0.1,12.73628,0.17442869,2.589153528213501
image1248,41.26318359375,132.1352996826172,82.5263671875,81.419921875,0.31804656982421875,0.3223686218261719,0.3202148879385974,0.1,0.1,0.1,47.10448,1.0,0.35848575830459595
image1249,129.63067626953125,132.82501220703125,12.728912353515625,11.88262939453125,0.046416521072387695,0.04972231388092041,0.0480978270098358,0.1,0.1,0.1,17.810413,0.27053565,2.3298747539520264
image125,131.3637237548828,133.17214965820312,24.699951171875,25.36371612548828,0.0990770161151886,0.09648418426513672,0.09778919402367062,0.1,0.1,0.1,27.105028,0.41462824,1.09280264377594
image1251,127.85127258300781,132.64219665527344,10.989959716796875,8.21990966796875,0.03210902214050293,0.04292953014373779,0.037907346657220675,0.1,0.1,0.1,9.08153,0.13927485,2.8857533931732178
image1253,128.4152069091797,132.81137084960938,15.1971435546875,16.090362548828125,0.06285297870635986,0.05936384201049805,0.061133307903750385,0.1,0.1,0.1,20.628252,0.31093663,1.746283769607544
image1254,145.3715057373047,132.6765594482422,46.405242919921875,40.016632080078125,0.15631496906280518,0.18127048015594482,0.16925329617037377,0.1,0.1,0.1,25.680454,0.4526226,0.7298391461372375
image1255,136.06187438964844,132.76243591308594,18.0277099609375,16.1082763671875,0.06292295455932617,0.07042074203491211,0.06677716345886019,0.1,0.1,0.1,21.477304,0.3123536,1.7774784564971924
image1258,201.78097534179688,132.3500213623047,68.47283935546875,57.056854248046875,0.2228783369064331,0.2674720287322998,0.24618696067861687,0.1,0.1,0.1,27.116869,0.82048327,0.46103066205978394
image1259,70.86463165283203,132.80258178710938,20.056869506835938,16.45953369140625,0.06429505348205566,0.07834714651107788,0.07166634240942082,0.1,0.1,0.1,23.469824,0.4916916,1.711565613746643
image126,141.81124877929688,132.77931213378906,16.21307373046875,15.734130859375,0.061461448669433594,0.06333231925964355,0.062403895452731305,0.1,0.1,0.1,15.114328,0.2472339,1.9955124855041504
image1260,160.819091796875,132.7220458984375,21.52227783203125,17.8431396484375,0.06969976425170898,0.08407139778137207,0.07722064834504272,0.1,0.1,0.1,19.450575,0.35178605,1.6831226348876953
image1263,131.4491729736328,132.80618286132812,28.863433837890625,24.17200469970703,0.09442189335823059,0.11274778842926025,0.10398932094461022,0.1,0.1,0.1,15.663525,0.23937197,1.1198455095291138
image1266,83.33775329589844,132.75726318359375,11.265106201171875,9.977485656738281,0.03897455334663391,0.04400432109832764,0.04156558723207417,0.1,0.1,0.1,17.310951,0.33437315,2.66422963142395
image1267,234.6373291015625,130.74044799804688,39.66131591796875,61.634124755859375,0.24075829982757568,0.15492701530456543,0.2024437440463966,0.1,0.1,0.1,59.330124,0.99344444,0.457599937915802
image1268,122.01863861083984,132.78805541992188,11.797332763671875,10.431205749511719,0.04074689745903015,0.04608333110809326,0.043497028970694504,0.1,0.1,0.1,17.155264,0.22605278,2.6778998374938965
image127,218.3492431640625,132.17532348632812,66.2484130859375,52.64521026611328,0.205645352602005,0.25878286361694336,0.2337290969783057,0.1,0.1,0.1,45.61715,0.9405918,0.5603700876235962
image1270,125.06854248046875,132.8925323486328,12.586334228515625,9.84735107421875,0.03846621513366699,0.04916536808013916,0.0441411549756297,0.1,0.1,0.1,13.863161,0.18140915,2.5179286003112793
image1271,126.81462097167969,133.11573791503906,39.8995361328125,49.578582763671875,0.19366633892059326,0.15585756301879883,0.17578144211074292,0.1,0.1,0.1,36.434895,0.56694114,0.5517759919166565
image1272,133.4170684814453,132.86163330078125,13.046417236328125,11.910087585449219,0.04652377963066101,0.05096256732940674,0.04879367448720491,0.1,0.1,0.1,18.770712,0.29236108,2.4384355545043945
image1273,127.49999237060547,132.81248474121094,13.119155883789062,13.998199462890625,0.054680466651916504,0.051246702671051025,0.05299140481213185,0.1,0.1,0.1,18.862917,0.26625735,1.8631664514541626
image1274,90.22126007080078,132.81964111328125,32.53021240234375,28.2720947265625,0.11043787002563477,0.12707114219665527,0.11904536596390802,0.1,0.1,0.1,24.627079,0.41487435,1.0693496465682983
image1275,124.64120483398438,132.98239135742188,13.6077880859375,11.909919738769531,0.04652312397956848,0.05315542221069336,0.049949474347661414,0.1,0.1,0.1,12.164238,0.1703862,2.3177075386047363
image1277,129.42819213867188,132.35667419433594,14.38848876953125,10.83477783203125,0.04232335090637207,0.056205034255981445,0.049750738223969866,0.1,0.1,0.1,12.367273,0.1922486,2.3323535919189453
image1279,155.92388916015625,132.4210662841797,29.9755859375,25.016448974609375,0.09772050380706787,0.11709213256835938,0.10784216330757049,0.1,0.1,0.1,24.566425,0.42711547,1.218692421913147
image1280,132.46072387695312,132.8106689453125,24.891510009765625,19.890411376953125,0.07769691944122314,0.09723246097564697,0.0880084165237525,0.1,0.1,0.1,18.806019,0.27644968,1.2934956550598145
image1281,110.41290283203125,132.65719604492188,23.036483764648438,20.07355499267578,0.07841232419013977,0.08998626470565796,0.08439792776062788,0.1,0.1,0.1,27.12707,0.3838723,1.4868971109390259
image1282,123.3083724975586,132.71868896484375,13.073074340820312,12.1099853515625,0.047304630279541016,0.051066696643829346,0.049221618990017785,0.1,0.1,0.1,21.691284,0.309114,2.195265531539917
image1283,127.009033203125,132.83233642578125,8.090972900390625,9.4871826171875,0.03705930709838867,0.03160536289215088,0.03444046461763567,0.1,0.1,0.1,14.595966,0.2153337,2.631293773651123
image1285,122.42189025878906,132.84503173828125,14.6370849609375,11.883819580078125,0.046421170234680176,0.05717611312866211,0.05207702448517351,0.1,0.1,0.1,17.210627,0.23349491,2.2124557495117188
image1286,130.87646484375,132.88247680664062,22.052520751953125,25.99256134033203,0.101533442735672,0.0861426591873169,0.09415306082549896,0.1,0.1,0.1,31.806938,0.5331648,1.1070530414581299
image1287,88.54090881347656,130.17626953125,52.937320709228516,56.438232421875,0.22046184539794922,0.2067864090204239,0.21373353063081993,0.1,0.1,0.1,23.310879,0.9905437,0.42707470059394836
image1289,127.5421142578125,132.8567352294922,14.635162353515625,14.211639404296875,0.05551421642303467,0.05716860294342041,0.05634748169867926,0.1,0.1,0.1,15.819231,0.21960658,1.724829077720642
image129,132.45523071289062,133.04293823242188,23.150421142578125,21.475677490234375,0.08388936519622803,0.0904313325881958,0.08722170460012518,0.1,0.1,0.1,23.494045,0.34930775,1.2899270057678223
image1290,127.12886047363281,132.2872314453125,9.972137451171875,8.902557373046875,0.034775614738464355,0.03895366191864014,0.036923780665783765,0.1,0.1,0.1,11.305882,0.16291487,2.669177293777466
image1291,117.39462280273438,132.8359832763672,16.433380126953125,14.138031005859375,0.055226683616638184,0.06419289112091064,0.05987785005222441,0.1,0.1,0.1,22.075909,0.31088322,1.9909595251083374
image1292,123.206298828125,132.67062377929688,16.14520263671875,13.7940673828125,0.05388307571411133,0.06306719779968262,0.05865516723493738,0.1,0.1,0.1,16.198818,0.22109336,2.0107812881469727
image1293,127.50556945800781,132.75283813476562,12.8621826171875,10.116035461425781,0.03951576352119446,0.05024290084838867,0.04519869827950788,0.1,0.1,0.1,12.2697315,0.17309396,2.4274792671203613
image1294,124.37151336669922,132.81039428710938,12.985610961914062,12.281867980957031,0.0479760468006134,0.05072504281997681,0.04936968217288384,0.1,0.1,0.1,11.247784,0.16845652,2.275402307510376
image1296,8.711572647094727,132.96771240234375,17.066150665283203,57.86235809326172,0.2260248363018036,0.06666465103626251,0.16663043287923693,0.1,0.1,0.1,46.68347,0.86826307,0.5115159749984741
image1298,128.4763641357422,132.79180908203125,13.15509033203125,9.8260498046875,0.03838300704956055,0.05138707160949707,0.045353535467294016,0.1,0.1,0.1,12.139617,0.16838,2.372753620147705
image1299,145.35391235351562,132.73104858398438,18.665374755859375,15.9613037109375,0.06234884262084961,0.07291162014007568,0.06783613538376933,0.1,0.1,0.1,24.237007,0.38019845,1.8527376651763916
image13,128.71250915527344,132.7845458984375,24.62646484375,22.14073944091797,0.08648726344108582,0.09619712829589844,0.09147112722030193,0.1,0.1,0.1,20.751835,0.2815201,1.1382986307144165
image130,122.86283874511719,132.7593994140625,15.987213134765625,16.16741180419922,0.0631539523601532,0.06245005130767822,0.06280298801426626,0.1,0.1,0.1,24.13409,0.35553378,1.779728889465332
image1300,110.43012237548828,132.6304168701172,22.729293823242188,19.98486328125,0.07806587219238281,0.0887863039970398,0.08359811056062275,0.1,0.1,0.1,22.167538,0.33485296,1.5381349325180054
image1302,128.63815307617188,132.8662109375,15.049201965332031,11.6041259765625,0.045328617095947266,0.05878594517707825,0.05249033662586596,0.1,0.1,0.1,12.056772,0.17090803,2.2408761978149414
image1303,146.07208251953125,132.59207153320312,20.042327880859375,17.50104522705078,0.06836345791816711,0.07829034328460693,0.0734946944688887,0.1,0.1,0.1,20.505047,0.364271,1.7588043212890625
image1305,130.98965454101562,132.76145935058594,13.736541748046875,11.896697998046875,0.046471476554870605,0.053658366203308105,0.05019371672230602,0.1,0.1,0.1,15.916823,0.23629764,2.3661534786224365
image1306,29.75607681274414,132.55499267578125,50.27423858642578,43.462158203125,0.16977405548095703,0.1963837444782257,0.1835617130691203,0.1,0.1,0.1,48.340027,0.952792,0.7117310762405396
image131,127.59811401367188,132.8017120361328,9.313140869140625,9.825897216796875,0.03838241100311279,0.036379456520080566,0.03739434670580773,0.1,0.1,0.1,12.809166,0.16962613,2.6342718601226807
image1310,243.30609130859375,131.5393829345703,22.444915771484375,34.456634521484375,0.13459622859954834,0.08767545223236084,0.11358505552529977,0.1,0.1,0.1,35.46684,0.8576515,0.8136651515960693
image1311,117.22185516357422,132.79415893554688,31.725906372070312,28.34905242919922,0.11073848605155945,0.12392932176589966,0.11751912415931993,0.1,0.1,0.1,19.59251,0.25222188,1.0567630529403687
image1314,107.17632293701172,132.7978515625,20.036605834960938,16.04436492919922,0.06267330050468445,0.07826799154281616,0.0709007090807166,0.1,0.1,0.1,22.176003,0.3298052,1.8307688236236572
image1315,148.445068359375,132.74166870117188,19.232666015625,16.04498291015625,0.06267571449279785,0.07512760162353516,0.0691823738855762,0.1,0.1,0.1,21.523848,0.35228276,1.8496192693710327
image1318,143.60411071777344,132.767578125,23.058624267578125,19.93883514404297,0.07788607478141785,0.09007275104522705,0.0842001814894483,0.1,0.1,0.1,20.84564,0.3630257,1.490647554397583
image1319,87.6068344116211,132.716064453125,18.629119873046875,16.18511199951172,0.06322309374809265,0.07276999950408936,0.06816389224107319,0.1,0.1,0.1,19.014168,0.46718353,1.5841032266616821
image1320,127.4289779663086,132.77035522460938,18.847610473632812,24.08831787109375,0.09409499168395996,0.07362347841262817,0.0844816075651358,0.1,0.1,0.1,27.598005,0.40999678,1.1487107276916504
image1324,240.62936401367188,131.11106872558594,27.2608642578125,46.22943115234375,0.18058371543884277,0.10648775100708008,0.1482398721603652,0.1,0.1,0.1,57.72332,0.99434507,0.6224806904792786
image1325,127.906494140625,132.54537963867188,10.55364990234375,8.587188720703125,0.03354370594024658,0.04122519493103027,0.037581224735944795,0.1,0.1,0.1,7.4905562,0.13939254,2.8777105808258057
image1328,239.35006713867188,128.85096740722656,30.1644287109375,73.59869384765625,0.2874948978424072,0.11782979965209961,0.21970113560410892,0.1,0.1,0.1,43.875828,0.8765807,0.34836825728416443
image133,153.32766723632812,132.361083984375,17.1220703125,15.275970458984375,0.059671759605407715,0.06688308715820312,0.06338006880012581,0.1,0.1,0.1,22.181158,0.37501103,2.060670852661133
image1330,127.14625549316406,132.6779327392578,16.000244140625,19.797760009765625,0.07733500003814697,0.0625009536743164,0.07031028175558407,0.1,0.1,0.1,23.432419,0.3295939,1.3174920082092285
image1331,127.04547119140625,132.77203369140625,20.180419921875,18.02165985107422,0.07039710879325867,0.07882976531982422,0.07473247228222968,0.1,0.1,0.1,14.435071,0.18546152,1.3577367067337036
image1332,126.91253662109375,132.78903198242188,8.130523681640625,9.773139953613281,0.03817632794380188,0.03175985813140869,0.035114958378160685,0.1,0.1,0.1,16.667044,0.2480537,2.6618545055389404
image1333,123.32655334472656,132.74932861328125,22.593658447265625,18.07408905029297,0.07060191035270691,0.08825647830963135,0.07991819476524131,0.1,0.1,0.1,18.93666,0.23960339,1.4322227239608765
